"ID","TARGET"
593,0.0232656914740801
594,0.00528645655140281
595,0.00640618242323399
597,0.00284306122921407
601,0.00241042720153928
603,0.0127803413197398
604,0.00118679204024374
605,0.0272064991295338
607,0.00272751972079277
608,0.0187977198511362
610,0.0217736940830946
612,0.02340018004179
613,0.0648968890309334
615,0.00282037234865129
616,0.251826226711273
617,0.0323419161140919
619,0.0105125764384866
620,0.144685089588165
621,0.0043370476923883
624,0.0260699931532145
625,0.00670728040859103
628,0.00392465526238084
629,0.20252425968647
630,0.0307165496051311
632,0.0266085043549538
634,0.00143072812352329
637,0.0140735479071736
638,0.0203917715698481
642,0.020789347589016
643,0.00527793541550636
644,0.0703972056508064
646,0.00114565412513912
655,0.0188077576458454
660,0.0191531423479319
664,0.0202761348336935
665,0.06564661860466
666,0.00237005087547004
670,0.09530009329319
671,0.264808356761932
672,0.00669880071654916
675,0.00220992346294224
676,0.0433371663093567
677,0.0331986136734486
678,0.00410766992717981
680,0.00331770675256848
683,0.15385664999485
684,0.0137033015489578
685,0.0372878983616829
691,0.0739442557096481
693,0.00116552109830081
696,0.00125616264995188
698,0.00550140300765634
699,0.0151039268821478
700,0.0196668822318316
703,0.00697536254301667
704,0.0221674460917711
705,0.00644884491339326
707,0.18873929977417
709,0.106241844594479
711,0.211564138531685
713,0.0137020898982882
716,0.0019449689425528
719,0.00300081446766853
721,0.00913464091718197
722,0.00432074954733253
723,0.0134279523044825
724,0.00417121686041355
727,0.00148194329813123
728,0.0115092657506466
729,0.00225740484893322
733,0.00982847344130278
736,0.00955888908356428
739,0.0403725802898407
742,0.252556383609772
743,0.0141734993085265
744,0.00304852332919836
745,0.246586829423904
747,0.00680899247527122
749,0.0224680155515671
750,0.0243175029754639
751,0.030329093337059
752,0.00374004570767283
755,0.00489983195438981
756,0.00141796551179141
762,0.0367436856031418
763,0.0534853935241699
764,0.0161500535905361
765,0.0173207130283117
766,0.00664423732087016
769,0.0238367654383183
770,0.189693868160248
773,0.00585450744256377
774,0.0443377606570721
776,0.0124107860028744
777,0.0146127995103598
778,0.00481174094602466
779,0.0102586438879371
780,0.00186667998787016
781,0.018327746540308
786,0.0493002980947495
788,0.00385282468050718
794,0.0233385395258665
796,0.194015830755234
801,0.114921055734158
802,0.0259330216795206
803,0.00454125227406621
804,0.00267052464187145
805,0.00477182865142822
809,0.0307088196277618
810,0.0763648077845573
817,0.0131380455568433
819,0.0130813317373395
821,0.00779879093170166
824,0.194296509027481
825,0.00437346426770091
826,0.168587520718575
830,0.00928777642548084
831,0.0206298548728228
832,0.00709626032039523
833,0.00922361761331558
837,0.0199404936283827
839,0.00117585225962102
840,0.00270356144756079
841,0.0378371924161911
842,0.00232592946849763
843,0.00273703318089247
844,0.0822296366095543
845,0.0140714636072516
848,0.0169361773878336
853,0.0122418571263552
854,0.00106361520010978
855,0.00268160155974329
856,0.016560910269618
861,0.00389805948361754
865,0.0287066865712404
866,0.00123876484576613
867,0.00517480541020632
870,0.00307099311612546
871,0.0446773283183575
872,0.0102523174136877
873,0.0142666837200522
874,0.0622048228979111
875,0.00352608622051775
876,0.00493161426857114
879,0.0150647014379501
880,0.00276156165637076
883,0.0174729768186808
884,0.00584029033780098
886,0.0153393913060427
890,0.0029310833197087
892,0.0222300719469786
893,0.0568121299147606
894,0.0332385897636414
895,0.0266309231519699
896,0.03305284678936
897,0.00273706717416644
899,0.173134028911591
900,0.00959622394293547
901,0.00408415030688047
902,0.235408931970596
905,0.0104750152677298
912,0.0699028298258781
914,0.229313731193542
915,0.051762692630291
917,0.100277833640575
918,0.00338727771304548
919,0.00727809267118573
921,0.00261846790090203
922,0.014876558445394
923,0.0026405300013721
926,0.00154876767192036
929,0.00557986972853541
930,0.00782561674714088
931,0.0624850355088711
937,0.00290013803169131
938,0.0142053486779332
939,0.0260320715606213
941,0.0327389799058437
946,0.00655485596507788
947,0.0219754930585623
950,0.0031017221044749
951,0.00252885976806283
952,0.0129916416481137
953,0.0203857067972422
954,0.00106534617953002
955,0.00650320062413812
956,0.203873336315155
957,0.0466887913644314
960,0.0362340994179249
963,0.286889493465424
966,0.0175492875277996
969,0.0261428859084845
971,0.00873141176998615
972,0.00302125117741525
975,0.00788567401468754
980,0.0109229916706681
982,0.128824070096016
983,0.00283503183163702
985,0.0995708107948303
987,0.00826945435255766
988,0.00435913586989045
991,0.0106958914548159
992,0.00131733098533005
995,0.183896988630295
996,0.00344527210108936
998,0.00233613257296383
1001,0.184016674757004
1002,0.0075499415397644
1004,0.0137020898982882
1005,0.047467302531004
1010,0.00188373366836458
1011,0.00150241423398256
1012,0.00236548925749958
1013,0.0276749916374683
1014,0.0119843324646354
1015,0.0657470598816872
1016,0.0104004833847284
1022,0.0014958354877308
1023,0.0366148874163628
1024,0.00314834900200367
1025,0.016760615631938
1026,0.157069265842438
1028,0.00646318634971976
1029,0.00773158576339483
1032,0.0763648077845573
1034,0.022474704310298
1036,0.0114216553047299
1037,0.00173903058748692
1039,0.162155464291573
1042,0.00990823283791542
1045,0.029994398355484
1046,0.0252109784632921
1050,0.0137342046946287
1052,0.0259210430085659
1055,0.0138702541589737
1057,0.0051185954362154
1058,0.00207946007139981
1060,0.00185128476005048
1062,0.00795452203601599
1063,0.0293276533484459
1064,0.0382751263678074
1065,0.00899985153228045
1066,0.00525833247229457
1067,0.172329634428024
1068,0.019404100254178
1070,0.0846681222319603
1072,0.0175598543137312
1077,0.225435733795166
1078,0.0109546054154634
1079,0.00223616603761911
1081,0.0380665622651577
1082,0.18669705092907
1093,0.00947438087314367
1094,0.0326747223734856
1102,0.0197276920080185
1103,0.0852777659893036
1106,0.00316855940036476
1107,0.246336579322815
1112,0.0399109609425068
1113,0.00220560608431697
1114,0.0244530104100704
1116,0.0039876070804894
1118,0.0169765464961529
1120,0.0217736940830946
1121,0.0311708115041256
1128,0.0282484367489815
1130,0.0528979413211346
1132,0.00778254680335522
1135,0.00469020288437605
1138,0.0525514744222164
1139,0.00463626440614462
1141,0.0189221557229757
1143,0.162577584385872
1146,0.116668030619621
1148,0.0175048094242811
1149,0.0184262190014124
1151,0.00791845750063658
1152,0.0209793858230114
1153,0.0080272126942873
1155,0.02109788171947
1157,0.00218810676597059
1160,0.0104681579396129
1161,0.003201819723472
1162,0.0297614168375731
1164,0.0572456754744053
1168,0.0133802341297269
1169,0.00288100820034742
1174,0.138620525598526
1176,0.00173999613616616
1177,0.24170233309269
1178,0.0150562291964889
1180,0.0097606061026454
1181,0.0374002382159233
1182,0.0269235949963331
1185,0.00952128879725933
1190,0.00696444790810347
1194,0.00306364381685853
1196,0.0282298475503922
1199,0.00974004063755274
1200,0.0163560546934605
1201,0.00671038497239351
1202,0.0318906307220459
1206,0.30567529797554
1207,0.0146309994161129
1208,0.0011230877134949
1212,0.0394015498459339
1216,0.00146554748062044
1219,0.00798998586833477
1221,0.011887215077877
1222,0.00230283103883266
1225,0.0167313776910305
1227,0.00990823283791542
1230,0.0113365733996034
1231,0.0143959689885378
1232,0.00868027657270432
1233,0.00169809663202614
1234,0.0556270554661751
1235,0.00949140451848507
1236,0.112331099808216
1237,0.0024465280584991
1238,0.0862704068422318
1239,0.0177639499306679
1240,0.0295440796762705
1241,0.00714931823313236
1244,0.0469415932893753
1245,0.0310021340847015
1247,0.00990823283791542
1250,0.0149716148152947
1251,0.00215434050187469
1257,0.00746277347207069
1259,0.00193786097224802
1266,0.0988707020878792
1267,0.237219393253326
1268,0.00349846971221268
1270,0.309224605560303
1272,0.00807313062250614
1273,0.126664325594902
1276,0.0450853519141674
1278,0.00123335851822048
1279,0.0354520566761494
1283,0.0162598174065351
1284,0.0152569869533181
1286,0.00279414653778076
1289,0.0172941945493221
1290,0.00175122346263379
1292,0.00740324193611741
1293,0.0288345366716385
1294,0.204441845417023
1296,0.0840455815196037
1298,0.00888859946280718
1299,0.101236023008823
1301,0.00347912800498307
1304,0.0354129374027252
1306,0.012577373534441
1308,0.0644205361604691
1310,0.0200744289904833
1311,0.00280070584267378
1312,0.0525439977645874
1315,0.003353884909302
1318,0.0649875625967979
1319,0.00477058114483953
1320,0.00211532297544181
1323,0.00475136516615748
1324,0.00982604175806046
1325,0.0292493142187595
1326,0.0062194294296205
1329,0.220991402864456
1331,0.109719283878803
1332,0.00676541775465012
1335,0.00252223014831543
1336,0.18723064661026
1338,0.0280341319739819
1340,0.0946987122297287
1342,0.00209430861286819
1345,0.00909496750682592
1347,0.00227638171054423
1349,0.0152569869533181
1350,0.0409803837537766
1351,0.00272443727590144
1354,0.00266836769878864
1355,0.00690892012789845
1356,0.0137020898982882
1359,0.0321936532855034
1361,0.279018253087997
1362,0.191200718283653
1363,0.149459034204483
1365,0.00501406053081155
1366,0.0223457030951977
1367,0.0261678081005812
1368,0.00323756178840995
1369,0.00258109322749078
1370,0.0278924982994795
1371,0.0267232432961464
1372,0.200089231133461
1374,0.00992829725146294
1375,0.0948635265231133
1376,0.0392253212630749
1379,0.00265128980390728
1380,0.0102523174136877
1383,0.0175048094242811
1387,0.0603668764233589
1388,0.161618247628212
1389,0.00353870633989573
1390,0.0384732894599438
1394,0.0286384131759405
1396,0.177940666675568
1397,0.0336227230727673
1399,0.0139712309464812
1400,0.020076984539628
1402,0.148789420723915
1403,0.0440157800912857
1404,0.078242339193821
1405,0.0360813736915588
1407,0.0102368118241429
1409,0.00840338040143251
1413,0.00170645082835108
1415,0.0369071923196316
1416,0.0214287359267473
1418,0.00252046482637525
1422,0.00179457070771605
1423,0.00149167201016098
1425,0.00291337608359754
1428,0.0153249287977815
1429,0.00883309077471495
1430,0.0175048094242811
1431,0.0407175794243813
1432,0.00387533404864371
1434,0.00154135655611753
1435,0.00217150640673935
1436,0.284189462661743
1438,0.00248213391751051
1443,0.0701517388224602
1445,0.0295901484787464
1446,0.101380608975887
1453,0.0115539664402604
1456,0.0120053710415959
1458,0.0170267671346664
1459,0.00211476441472769
1460,0.0169560052454472
1461,0.138638183474541
1462,0.197170868515968
1463,0.0147931622341275
1466,0.16788624227047
1467,0.0153686674311757
1469,0.0711828470230103
1470,0.00163505261298269
1471,0.161882743239403
1473,0.00553246680647135
1476,0.00782906729727983
1477,0.0208497755229473
1481,0.0175048094242811
1482,0.0311940126121044
1485,0.106751345098019
1486,0.221234947443008
1490,0.0280806068331003
1491,0.161882743239403
1493,0.00368383969180286
1494,0.0956970602273941
1500,0.00710218260064721
1504,0.0210618376731873
1506,0.00698288762941957
1509,0.00527519499883056
1512,0.0275272522121668
1514,0.0134050715714693
1518,0.0137020898982882
1520,0.0022038018796593
1522,0.0490452833473682
1525,0.161882743239403
1526,0.0574892200529575
1529,0.190226092934608
1530,0.0625239312648773
1532,0.00318806758150458
1533,0.0201852712780237
1537,0.030163561925292
1542,0.0219607036560774
1544,0.0351870879530907
1545,0.219795599579811
1546,0.149459034204483
1549,0.13054932653904
1551,0.00224457820877433
1552,0.00254943640902638
1555,0.0191041268408298
1556,0.00246465019881725
1558,0.184016674757004
1560,0.00606955215334892
1561,0.0379862785339355
1562,0.00613864185288548
1563,0.00151904684025794
1566,0.00229579419828951
1568,0.0197341628372669
1570,0.00475633516907692
1575,0.110384844243526
1577,0.0170398447662592
1579,0.00447708088904619
1581,0.0121106216683984
1582,0.0963125005364418
1585,0.0432082824409008
1586,0.00333250919356942
1587,0.00402005482465029
1593,0.0250677205622196
1597,0.108576618134975
1599,0.0182292219251394
1608,0.00411598430946469
1609,0.0175048094242811
1612,0.0280933082103729
1615,0.00209754495881498
1616,0.0161399208009243
1618,0.0272280368953943
1619,0.00245004752650857
1624,0.010823480784893
1625,0.0944501757621765
1627,0.00973553024232388
1628,0.221043601632118
1635,0.00306641100905836
1636,0.0553412549197674
1637,0.0138345649465919
1640,0.0112017467617989
1642,0.00516541255638003
1645,0.02976487390697
1647,0.00929282326251268
1648,0.194060027599335
1650,0.00348196271806955
1651,0.0615940801799297
1653,0.0106182117015123
1654,0.00201504770666361
1655,0.0181362312287092
1656,0.0206996593624353
1657,0.106807969510555
1659,0.140966087579727
1661,0.196759954094887
1662,0.0189880225807428
1663,0.103123597800732
1664,0.0371443293988705
1671,0.0150647014379501
1673,0.0175048094242811
1674,0.0107799042016268
1678,0.00525091495364904
1680,0.0112201254814863
1682,0.0271142348647118
1687,0.00177742855157703
1689,0.00362562108784914
1690,0.0144994296133518
1691,0.0173198785632849
1692,0.0349470190703869
1696,0.0106117613613605
1701,0.0708245635032654
1702,0.0205375496298075
1705,0.00823417399078608
1707,0.0313092358410358
1711,0.0191531423479319
1714,0.0505662970244884
1715,0.147444501519203
1716,0.0360193885862827
1717,0.00502038979902864
1719,0.00333643145859241
1723,0.00265810359269381
1725,0.00230857124552131
1726,0.403947949409485
1728,0.00138597073964775
1730,0.00512943929061294
1731,0.00283309794031084
1736,0.00711079919710755
1742,0.257047295570374
1745,0.094376377761364
1747,0.183958694338799
1749,0.0188991650938988
1750,0.0751240849494934
1751,0.0022628209553659
1752,0.0184126459062099
1753,0.120832085609436
1754,0.0142839811742306
1758,0.147465482354164
1759,0.0156716275960207
1760,0.00337157119065523
1761,0.0137020898982882
1763,0.0287998206913471
1765,0.104643583297729
1767,0.0527300722897053
1768,0.00253955973312259
1769,0.00688348431140184
1774,0.0245894249528646
1775,0.0689702555537224
1776,0.00124408770352602
1777,0.0168116223067045
1779,0.0213822145015001
1780,0.00232469383627176
1783,0.00715943239629269
1784,0.00388548779301345
1785,0.00409700023010373
1789,0.014314191415906
1790,0.0640508532524109
1792,0.00661577843129635
1793,0.0561357587575912
1795,0.00900023803114891
1796,0.0107124140486121
1798,0.033931277692318
1802,0.0100795375183225
1803,0.0478107929229736
1805,0.00305637950077653
1806,0.0319488570094109
1809,0.0120589304715395
1810,0.00156317162327468
1812,0.0142982564866543
1813,0.0715942680835724
1814,0.0793889760971069
1815,0.0160333290696144
1817,0.0158638209104538
1818,0.048172801733017
1819,0.0156509857624769
1820,0.0135835940018296
1821,0.181257605552673
1823,0.0518559664487839
1826,0.0121066113933921
1827,0.0171185005456209
1829,0.211333811283112
1831,0.00270266272127628
1833,0.0425183288753033
1834,0.00531041389331222
1837,0.0317025855183601
1838,0.00185161095578223
1839,0.00328716868534684
1840,0.0159728694707155
1841,0.0153214549645782
1842,0.0259504914283752
1844,0.0262103788554668
1845,0.00847321655601263
1846,0.00142030161805451
1847,0.00226782378740609
1850,0.00205311528407037
1851,0.0328493751585484
1852,0.00120467133820057
1860,0.041751891374588
1862,0.0519580505788326
1864,0.142995536327362
1865,0.008808015845716
1866,0.0228344220668077
1867,0.0367289558053017
1870,0.0115975420922041
1871,0.021605659276247
1872,0.00633337115868926
1873,0.00256501534022391
1874,0.0995704904198647
1876,0.0491913929581642
1878,0.0238272305577993
1879,0.153490468859673
1884,0.0183636769652367
1885,0.00402506766840816
1888,0.026870546862483
1893,0.00478561036288738
1897,0.0370201542973518
1901,0.010239589959383
1902,0.00850007589906454
1903,0.00274684885516763
1905,0.0453920774161816
1907,0.00683665368705988
1908,0.242786899209023
1919,0.158695533871651
1921,0.208638370037079
1926,0.00702078500762582
1928,0.00871334411203861
1930,0.149220660328865
1933,0.016213608905673
1934,0.0105850761756301
1935,0.0608028955757618
1939,0.204051941633224
1940,0.0153249287977815
1942,0.00595809379592538
1943,0.00460750097408891
1945,0.0105474535375834
1946,0.0343418903648853
1948,0.0328257903456688
1949,0.0147444615140557
1952,0.0223417617380619
1953,0.0231164265424013
1955,0.0107240127399564
1959,0.0568518564105034
1963,0.00917299836874008
1965,0.00707145174965262
1967,0.0137020898982882
1968,0.016555504873395
1969,0.00379376020282507
1970,0.0583432465791702
1973,0.0115737291052938
1977,0.320752561092377
1978,0.00547984894365072
1979,0.00256151519715786
1988,0.033038143068552
1991,0.0199978947639465
1994,0.00153712509199977
1996,0.00419942522421479
1997,0.0100097330287099
1998,0.00577656738460064
2000,0.144840136170387
2002,0.00588300079107285
2004,0.0267813969403505
2007,0.0419343635439873
2008,0.0107415802776814
2010,0.00369841861538589
2011,0.0303888991475105
2012,0.0528000108897686
2015,0.00940703880041838
2018,0.00187425327021629
2019,0.00265106046572328
2023,0.0264954045414925
2024,0.0528200790286064
2026,0.00637214258313179
2028,0.00486423121765256
2029,0.0109546054154634
2031,0.0102586438879371
2033,0.0289882998913527
2034,0.0836800709366798
2037,0.185246348381042
2038,0.0137020898982882
2039,0.0098499171435833
2040,0.00252381782047451
2042,0.00680269720032811
2045,0.0187125764787197
2048,0.0244622193276882
2049,0.0246446002274752
2050,0.0198763348162174
2057,0.0338575169444084
2061,0.0196887012571096
2063,0.0590804815292358
2067,0.0134005062282085
2069,0.0216215457767248
2070,0.0147931622341275
2072,0.277719259262085
2073,0.0647349804639816
2075,0.00752916187047958
2076,0.0975214391946793
2081,0.0190239697694778
2082,0.0769060626626015
2084,0.0835448056459427
2085,0.106281518936157
2086,0.0209793858230114
2088,0.0384432449936867
2092,0.0957323387265205
2093,0.0106051452457905
2094,0.00222101551480591
2096,0.0927215740084648
2102,0.0159873403608799
2103,0.101060628890991
2104,0.0413224883377552
2108,0.128451377153397
2109,0.0294380914419889
2111,0.0371552705764771
2113,0.0197321381419897
2116,0.0515621192753315
2117,0.0283202081918716
2118,0.0180960558354855
2119,0.0116750039160252
2120,0.00250430637970567
2121,0.011684812605381
2124,0.0549383275210857
2125,0.0243525728583336
2126,0.00386549485847354
2127,0.227648302912712
2131,0.0010501982178539
2133,0.0406304001808167
2134,0.0397691130638123
2136,0.0105235334485769
2137,0.0848263502120972
2139,0.0375183708965778
2144,0.00132418912835419
2145,0.0196124631911516
2146,0.0712168365716934
2149,0.025412505492568
2150,0.00313038798049092
2151,0.03819440305233
2152,0.0129092084243894
2153,0.00255945953540504
2157,0.0641874447464943
2158,0.0123902773484588
2159,0.00357865635305643
2161,0.00289978762157261
2163,0.00427958788350224
2166,0.0347950048744678
2169,0.00772078428417444
2171,0.0831258669495583
2177,0.0145919416099787
2179,0.0727776661515236
2182,0.0014076124643907
2184,0.165540874004364
2185,0.0289154946804047
2186,0.00424206862226129
2187,0.00431330362334847
2188,0.0205501150339842
2189,0.00387510587461293
2190,0.159561201930046
2194,0.00316573982127011
2195,0.0112401079386473
2196,0.0191245190799236
2198,0.117621816694736
2199,0.0237676128745079
2200,0.00324629689566791
2201,0.00711101153865457
2203,0.0614081174135208
2208,0.0102779353037477
2209,0.0150895351544023
2210,0.0103801945224404
2211,0.00291096419095993
2213,0.00762719940394163
2214,0.00809452310204506
2215,0.190318405628204
2216,0.00358029757626355
2218,0.00585929164662957
2222,0.0306478049606085
2224,0.00182481610681862
2229,0.00291122030466795
2230,0.00694815022870898
2234,0.0567399226129055
2235,0.0176617950201035
2237,0.0102970544248819
2239,0.00281456741504371
2241,0.00398806529119611
2242,0.00331140588968992
2243,0.00410836841911077
2244,0.00191071419976652
2245,0.00112389796413481
2248,0.0636757388710976
2251,0.00529706850647926
2253,0.216218128800392
2254,0.00256822444498539
2257,0.0022313219960779
2261,0.0484387427568436
2262,0.0107616381719708
2266,0.00846718531101942
2269,0.00284791435115039
2275,0.00949474517256021
2278,0.00879946071654558
2279,0.00737643893808126
2283,0.010429872199893
2284,0.0438170097768307
2285,0.00256055407226086
2286,0.00155518495012075
2287,0.085396945476532
2289,0.111889451742172
2290,0.105474084615707
2291,0.0209793858230114
2293,0.0143959689885378
2300,0.0306615903973579
2301,0.00449251336976886
2302,0.145751163363457
2303,0.0150302983820438
2304,0.00186630967073143
2305,0.039223738014698
2306,0.0271764099597931
2307,0.0280933082103729
2308,0.142289772629738
2311,0.0283796787261963
2313,0.048104215413332
2315,0.00151723262388259
2316,0.027083195745945
2318,0.189488664269447
2322,0.00949882622808218
2323,0.00868240185081959
2325,0.0330035723745823
2327,0.0189221557229757
2328,0.0897220373153687
2329,0.0787000134587288
2330,0.0188605971634388
2332,0.00274150888435543
2333,0.00501826591789722
2334,0.045297060161829
2337,0.0190815199166536
2338,0.0705566853284836
2341,0.144762262701988
2344,0.0382751263678074
2345,0.00563064916059375
2347,0.0039992961101234
2348,0.024354437366128
2349,0.00236686575226486
2350,0.00378618948161602
2351,0.0282275527715683
2358,0.040813185274601
2359,0.0689656063914299
2361,0.0209485720843077
2363,0.0148055506870151
2364,0.00480327708646655
2366,0.0885182246565819
2369,0.00289776851423085
2370,0.214032232761383
2373,0.0387200526893139
2375,0.0107640763744712
2377,0.0377825424075127
2384,0.0572456754744053
2385,0.0105342688038945
2386,0.0519716367125511
2387,0.0011463959235698
2388,0.0400633662939072
2392,0.0136872436851263
2393,0.0251669529825449
2394,0.0175048094242811
2395,0.0132108069956303
2396,0.0150636490434408
2397,0.0233985614031553
2400,0.0175048094242811
2401,0.0106190331280231
2403,0.0297898054122925
2407,0.110826104879379
2408,0.0357889533042908
2410,0.00825074035674334
2414,0.112548291683197
2416,0.246336579322815
2421,0.00266159232705832
2422,0.0382751263678074
2423,0.0438464470207691
2425,0.028203496709466
2430,0.00986757129430771
2433,0.00606835819780827
2434,0.0250345319509506
2437,0.0246392544358969
2438,0.00706772599369287
2439,0.0425885692238808
2440,0.0813129916787148
2442,0.0169534925371408
2444,0.0118487812578678
2449,0.0127858528867364
2456,0.0131938345730305
2458,0.0252219997346401
2462,0.011371036991477
2463,0.00757681811228395
2464,0.00248185754753649
2465,0.00817532651126385
2466,0.00322944414801896
2470,0.141277387738228
2476,0.00837212800979614
2478,0.0305714141577482
2482,0.201202750205994
